p_red_cards,rater1,rater2,height,weight,position
0.006134969325153374,0.5,0.5,186.0,76.0,Defender
0.016666666666666666,0.0,0.0,192.0,81.0,Goalkeeper
0.0027397260273972603,0.0,0.0,185.0,81.0,Attacker
0.009216589861751152,0.75,1.0,185.0,76.0,Attacker
0.0,0.5,0.5,187.0,89.0,Goalkeeper
0.003134796238244514,1.0,1.0,191.0,81.0,Midfielder
0.0,0.25,0.25,182.0,82.0,Attacker
0.004651162790697674,0.25,0.25,185.0,85.0,Midfielder
0.0,0.75,1.0,176.0,65.0,Midfielder
0.0,0.5,0.5,190.0,82.0,Attacker
0.004,0.25,0.25,176.0,68.0,Midfielder
0.007246376811594203,0.25,0.25,176.0,66.0,Midfielder
0.012875536480686695,1.0,1.0,176.0,65.0,Defender
0.007228915662650603,0.5,0.5,177.0,64.0,Midfielder
0.0,1.0,1.0,187.0,83.0,Midfielder
0.004555808656036446,0.25,0.25,171.0,70.0,Midfielder
0.0091324200913242,0.0,0.25,189.0,82.0,Goalkeeper
0.004132231404958678,0.0,0.0,169.0,63.0,Attacker
0.0,0.25,0.25,175.0,73.0,Midfielder
0.0,0.75,0.75,168.0,67.0,Attacker
0.0,0.25,0.25,175.0,70.0,Midfielder
0.0,0.0,0.0,179.0,75.0,Defender
0.006042296072507553,0.5,0.75,198.0,89.0,Defender
0.004032258064516129,1.0,1.0,180.0,82.0,Attacker
0.008746355685131196,0.5,0.5,175.0,66.0,Attacker
0.015625,0.25,0.5,186.0,80.0,Defender
0.006172839506172839,0.5,0.5,177.0,70.0,Midfielder
0.004366812227074236,1.0,0.75,183.0,78.0,Defender
0.007352941176470588,0.25,0.5,184.0,75.0,Attacker
0.004338394793926247,0.25,0.25,178.0,73.0,Attacker
0.009389671361502348,0.5,0.5,171.0,65.0,Defender
0.007575757575757576,0.25,0.25,185.0,84.0,Defender
0.010899182561307902,0.0,0.0,188.0,82.0,Defender
0.0029850746268656717,0.25,0.25,181.0,70.0,Midfielder
0.0033333333333333335,0.0,0.25,193.0,88.0,Defender
0.0,0.0,0.0,183.0,75.0,Attacker
0.004618937644341801,0.0,0.0,175.0,67.0,Defender
0.0,0.0,0.25,188.0,78.0,Attacker
0.0,0.25,0.25,174.0,65.0,Midfielder
0.0,0.0,0.0,173.0,66.0,Attacker
0.008771929824561403,0.25,0.25,185.0,77.0,Goalkeeper
0.0,0.25,0.25,191.0,81.0,Attacker
0.0,0.75,0.75,182.0,76.0,Attacker
0.004166666666666667,0.75,0.75,180.0,77.0,Defender
0.00980392156862745,0.0,0.25,185.0,78.0,Goalkeeper
0.0,0.0,0.0,186.0,84.0,Attacker
0.0,0.25,0.25,183.0,74.0,Attacker
0.0,0.0,0.25,185.0,77.0,Defender
0.0,0.0,0.0,188.0,84.0,Goalkeeper
0.0048543689320388345,0.0,0.25,188.0,75.0,Defender
0.006535947712418301,0.0,0.0,181.0,73.0,Midfielder
0.004024144869215292,0.25,0.25,190.0,87.0,Defender
0.00641025641025641,0.0,0.0,180.0,72.0,Defender
0.0,0.0,0.25,190.0,82.0,Goalkeeper
0.0,0.25,0.25,188.0,80.0,Attacker
0.0,0.0,0.25,169.0,68.0,Attacker
0.0,0.0,0.25,185.0,80.0,Defender
0.0,0.25,0.25,182.0,78.0,Attacker
0.0,0.25,0.25,178.0,72.0,Midfielder
0.0,0.0,0.0,179.0,65.0,Midfielder
0.00267379679144385,1.0,1.0,176.0,67.0,Attacker
0.0,0.75,0.75,188.0,70.0,Attacker
0.008733624454148471,0.25,0.25,186.0,83.0,Defender
0.01694915254237288,0.25,0.0,172.0,76.0,Midfielder
0.00906344410876133,0.5,0.5,194.0,95.0,Defender
0.0,0.25,0.25,178.0,66.0,Defender
0.0,0.25,0.25,187.0,86.0,Goalkeeper
0.0,0.25,0.25,187.0,80.0,Goalkeeper
0.003048780487804878,0.0,0.25,187.0,80.0,Midfielder
0.0,0.0,0.0,183.0,70.0,Midfielder
0.0,0.25,0.25,175.0,77.0,Defender
0.015,0.75,0.75,185.0,86.0,Attacker
0.0,0.0,0.0,183.0,75.0,Midfielder
0.004347826086956522,0.75,0.75,177.0,70.0,Defender
0.0,0.0,0.25,175.0,65.0,Midfielder
0.006993006993006993,1.0,1.0,177.0,67.0,Defender
0.010416666666666666,0.25,0.25,182.0,79.0,Midfielder
0.01195219123505976,0.0,0.25,180.0,75.0,Midfielder
0.0,0.0,0.0,181.0,82.0,Defender
0.0024813895781637717,0.5,0.25,180.0,71.0,Midfielder
0.0,0.0,0.0,186.0,76.0,Defender
0.0,0.0,0.0,163.0,63.0,Attacker
0.0,0.25,0.25,174.0,70.0,Midfielder
0.0045871559633027525,0.25,0.25,173.0,69.0,Defender
0.0,0.25,0.5,174.0,71.0,Attacker
0.006329113924050633,0.25,0.25,173.0,73.0,Midfielder
0.00516795865633075,0.5,0.25,184.0,83.0,Goalkeeper
0.0040650406504065045,0.25,0.25,180.0,70.0,Midfielder
0.0,1.0,1.0,190.0,80.0,Midfielder
0.003968253968253968,1.0,1.0,181.0,75.0,Defender
0.023809523809523808,1.0,1.0,190.0,74.0,Defender
0.004347826086956522,1.0,1.0,183.0,73.0,Attacker
0.004761904761904762,0.0,0.0,175.0,77.0,Defender
0.0,0.25,0.5,180.0,74.0,Midfielder
0.003436426116838488,0.75,0.75,175.0,76.0,Defender
0.0,0.0,0.0,193.0,87.0,Goalkeeper
0.0,0.0,0.0,172.0,68.0,Midfielder
0.0035460992907801418,0.0,0.0,182.0,81.0,Attacker
0.0,0.0,0.25,179.0,69.0,Midfielder
0.006578947368421052,0.25,0.25,179.0,71.0,Defender
0.0,0.5,0.5,187.0,87.0,Defender
0.0,0.0,0.25,187.0,85.0,Goalkeeper
0.010416666666666666,0.0,0.0,181.0,73.0,Attacker
0.0024752475247524753,0.25,0.25,191.0,81.0,Defender
0.004076086956521739,0.0,0.0,170.0,72.0,Midfielder
0.003355704697986577,0.0,0.0,178.0,72.0,Defender
0.005050505050505051,0.75,0.75,188.0,86.0,Defender
0.0,0.5,0.5,182.0,76.0,Defender
0.006172839506172839,0.25,0.25,193.0,86.0,Defender
0.003401360544217687,0.0,0.0,185.0,76.0,Attacker
0.005050505050505051,0.25,0.25,183.0,72.0,Midfielder
0.013574660633484163,0.25,0.25,174.0,72.0,Defender
0.0,0.25,0.25,189.0,79.0,Attacker
0.0,0.5,0.5,175.0,72.0,Attacker
0.0,0.0,0.25,169.0,64.0,Attacker
0.0,1.0,1.0,178.0,72.0,Attacker
0.0,0.25,0.25,181.0,73.0,Defender
0.0,0.75,1.0,195.0,89.0,Attacker
0.0030911901081916537,0.25,0.25,188.0,92.0,Goalkeeper
0.008645533141210375,0.25,0.25,188.0,81.0,Defender
0.005791505791505791,0.0,0.0,198.0,85.0,Defender
0.006578947368421052,0.25,0.25,190.0,87.0,Defender
0.0,0.0,0.0,175.0,74.0,Midfielder
0.0038022813688212928,0.0,0.0,202.0,80.0,Attacker
0.0,0.0,0.0,190.0,75.0,Goalkeeper
0.00516795865633075,0.5,0.5,182.0,75.0,Attacker
0.0015037593984962407,0.25,0.25,197.0,87.0,Goalkeeper
0.0053475935828877,0.25,0.0,180.0,77.0,Midfielder
0.0,0.5,0.25,180.0,73.0,Defender
0.003929273084479371,0.25,0.25,180.0,83.0,Defender
0.0,0.0,0.0,180.0,71.0,Defender
0.0014265335235378032,0.25,0.25,180.0,75.0,Defender
0.0,0.25,0.25,174.0,71.0,Midfielder
0.0,0.0,0.0,174.0,69.0,Midfielder
0.0,0.25,0.25,170.0,66.0,Defender
0.0,0.0,0.0,194.0,88.0,Defender
0.0072992700729927005,0.0,0.0,190.0,84.0,Defender
0.0,0.0,0.25,185.0,78.0,Midfielder
0.004366812227074236,0.0,0.0,185.0,82.0,Goalkeeper
0.0,0.25,0.25,168.0,73.0,Midfielder
0.010498687664041995,0.0,0.0,192.0,85.0,Defender
0.0038461538461538464,0.0,0.0,178.0,68.0,Midfielder
0.01694915254237288,0.0,0.0,184.0,77.0,Defender
0.0,0.0,0.0,174.0,69.0,Midfielder
0.0,0.0,0.0,172.0,66.0,Attacker
0.0,0.5,0.5,170.0,63.0,Midfielder
0.0,0.0,0.25,178.0,63.0,Midfielder
0.006787330316742082,0.25,0.25,179.0,73.0,Midfielder
0.001524390243902439,0.0,0.0,178.0,80.0,Defender
0.005813953488372093,0.5,0.25,177.0,72.0,Attacker
0.0,0.0,0.25,180.0,78.0,Defender
0.006172839506172839,0.5,0.25,183.0,72.0,Defender
0.006993006993006993,0.0,0.25,176.0,74.0,Midfielder
0.005917159763313609,0.25,0.25,173.0,80.0,Defender
0.0058823529411764705,0.25,0.25,172.0,68.0,Defender
0.008264462809917356,0.75,0.75,172.0,65.0,Midfielder
0.005698005698005698,0.0,0.0,185.0,79.0,Defender
0.0,0.75,0.75,170.0,69.0,Midfielder
0.017391304347826087,0.0,0.0,196.0,93.0,Goalkeeper
0.0,0.5,0.75,181.0,68.0,Defender
0.0027548209366391185,1.0,1.0,180.0,64.0,Midfielder
0.009433962264150943,0.25,0.25,188.0,82.0,Defender
0.0,0.25,0.5,188.0,83.0,Midfielder
0.0,1.0,1.0,192.0,83.0,Midfielder
0.006329113924050633,0.0,0.25,193.0,85.0,Midfielder
0.0,0.25,0.25,190.0,92.0,Goalkeeper
0.0,0.5,0.5,191.0,78.0,Defender
0.006097560975609756,0.25,0.25,190.0,86.0,Goalkeeper
0.0,0.0,0.0,192.0,70.0,Attacker
0.007653061224489796,0.0,0.0,190.0,82.0,Defender
0.007444168734491315,0.0,0.25,183.0,81.0,Midfielder
0.011235955056179775,0.25,0.25,183.0,74.0,Defender
0.0,0.0,0.0,196.0,86.0,Goalkeeper
0.0,0.25,0.25,183.0,74.0,Midfielder
0.0,1.0,1.0,180.0,74.0,Midfielder
0.0,0.0,0.0,171.0,62.0,Midfielder
0.0,0.0,0.0,184.0,72.0,Goalkeeper
0.022508038585209004,0.0,0.0,191.0,87.0,Defender
0.0,0.0,0.0,180.0,78.0,Midfielder
0.0,0.25,0.25,191.0,87.0,Goalkeeper
0.009823182711198428,0.0,0.25,176.0,73.0,Midfielder
0.00234192037470726,0.25,0.25,182.0,79.0,Defender
0.016260162601626018,0.25,0.25,183.0,80.0,Defender
0.0,0.25,0.5,180.0,77.0,Defender
0.0,0.5,0.75,188.0,79.0,Attacker
0.01011804384485666,0.0,0.0,188.0,95.0,Defender
0.024096385542168676,0.0,0.0,194.0,90.0,Goalkeeper
0.007194244604316547,0.0,0.0,185.0,76.0,Goalkeeper
0.0,0.0,0.0,187.0,84.0,Attacker
0.0,0.25,0.25,189.0,82.0,Defender
0.0024271844660194173,0.75,0.75,171.0,64.0,Midfielder
0.0,0.0,0.0,195.0,94.0,Attacker
0.0,0.0,0.0,179.0,70.0,Midfielder
0.0,0.0,0.0,194.0,88.0,Goalkeeper
0.003968253968253968,0.25,0.25,188.0,77.0,Goalkeeper
0.006006006006006006,0.0,0.0,187.0,80.0,Defender
0.0031446540880503146,0.0,0.0,184.0,78.0,Attacker
0.0,0.0,0.25,179.0,75.0,Attacker
0.010752688172043012,0.0,0.25,182.0,78.0,Midfielder
0.0,0.0,0.0,183.0,74.0,Midfielder
0.0,0.5,0.5,180.0,76.0,Midfielder
0.0,0.25,0.25,178.0,76.0,Midfielder
0.006756756756756757,0.25,0.5,181.0,78.0,Goalkeeper
0.0,0.0,0.25,192.0,76.0,Goalkeeper
0.005893909626719057,0.25,0.25,183.0,71.0,Attacker
0.011299435028248588,0.75,0.75,186.0,78.0,Defender
0.0,0.25,0.5,192.0,85.0,Defender
0.01384083044982699,0.0,0.0,192.0,81.0,Defender
0.0,1.0,1.0,180.0,71.0,Midfielder
0.0,0.25,0.25,184.0,71.0,Midfielder
0.002849002849002849,0.0,0.25,178.0,70.0,Midfielder
0.0,0.0,0.25,190.0,83.0,Defender
0.007246376811594203,0.25,0.25,188.0,85.0,Goalkeeper
0.00821917808219178,0.75,0.75,187.0,88.0,Midfielder
0.0,0.75,0.75,193.0,95.0,Attacker
0.005747126436781609,0.25,0.0,188.0,83.0,Goalkeeper
0.0,0.0,0.25,189.0,80.0,Defender
0.011904761904761904,0.25,0.25,186.0,77.0,Goalkeeper
0.0045045045045045045,0.5,0.25,178.0,75.0,Midfielder
0.0,0.0,0.0,183.0,78.0,Defender
0.0,0.5,0.5,191.0,83.0,Attacker
0.008097165991902834,0.0,0.25,183.0,81.0,Midfielder
0.008620689655172414,0.0,0.0,193.0,85.0,Goalkeeper
0.0,0.5,0.5,174.0,62.0,Attacker
0.0,0.0,0.0,187.0,83.0,Defender
0.0028653295128939827,0.25,0.25,172.0,69.0,Attacker
0.0,0.75,0.75,171.0,72.0,Midfielder
0.0,0.5,0.75,190.0,87.0,Goalkeeper
0.0,0.0,0.0,182.0,68.0,Midfielder
0.0,0.25,0.25,178.0,72.0,Midfielder
0.0,0.0,0.0,178.0,70.0,Defender
0.0,0.5,0.5,181.0,73.0,Attacker
0.0,0.25,0.25,172.0,59.0,Midfielder
0.0,0.5,0.75,179.0,85.0,Defender
0.0,0.0,0.25,175.0,71.0,Midfielder
0.0,0.0,0.0,183.0,75.0,Defender
0.0036231884057971015,0.25,0.25,188.0,84.0,Defender
0.006993006993006993,0.0,0.0,183.0,76.0,Defender
0.0,0.75,0.75,184.0,77.0,Attacker
0.0,0.25,0.25,175.0,70.0,Defender
0.0,0.25,0.25,178.0,70.0,Midfielder
0.0,0.25,0.25,190.0,80.0,Goalkeeper
0.0,0.0,0.0,191.0,85.0,Goalkeeper
0.0,0.25,0.25,189.0,85.0,Midfielder
0.0022522522522522522,0.0,0.0,177.0,75.0,Midfielder
0.013157894736842105,0.25,0.25,187.0,83.0,Defender
0.005555555555555556,0.0,0.0,186.0,77.0,Defender
0.0,0.5,0.5,187.0,75.0,Midfielder
0.0,0.25,0.25,168.0,66.0,Midfielder
0.0,0.0,0.0,185.0,79.0,Attacker
0.0,0.25,0.25,174.0,70.0,Midfielder
0.034482758620689655,0.0,0.0,179.0,72.0,Midfielder
0.0,0.0,0.25,176.0,70.0,Midfielder
0.004301075268817204,0.0,0.0,175.0,69.0,Midfielder
0.0,0.75,0.75,177.0,64.0,Attacker
0.0,0.0,0.25,183.0,82.0,Defender
0.005319148936170213,0.0,0.0,191.0,85.0,Defender
0.0,0.0,0.25,196.0,85.0,Defender
0.009950248756218905,0.0,0.0,168.0,69.0,Attacker
0.0,0.0,0.0,183.0,78.0,Attacker
0.0,0.0,0.0,179.0,72.0,Defender
0.006535947712418301,0.0,0.0,188.0,80.0,Midfielder
0.005494505494505495,0.0,0.0,190.0,85.0,Defender
0.0,0.0,0.0,178.0,70.0,Midfielder
0.0,0.0,0.0,188.0,73.0,Goalkeeper
0.013157894736842105,0.0,0.0,190.0,88.0,Attacker
0.004048582995951417,0.0,0.25,194.0,85.0,Defender
0.006666666666666667,0.0,0.0,179.0,67.0,Midfielder
0.0,0.0,0.0,177.0,72.0,Midfielder
0.005847953216374269,0.0,0.0,172.0,78.0,Midfielder
0.012987012987012988,1.0,1.0,187.0,84.0,Defender
0.01171875,0.25,0.25,186.0,64.0,Defender
0.0071174377224199285,0.0,0.25,180.0,67.0,Midfielder
0.005479452054794521,0.0,0.25,183.0,76.0,Defender
0.0058823529411764705,0.25,0.25,180.0,81.0,Midfielder
0.0,1.0,1.0,181.0,78.0,Defender
0.0,0.0,0.0,180.0,83.0,Attacker
0.010273972602739725,0.25,0.25,186.0,75.0,Defender
0.030303030303030304,0.25,0.25,188.0,78.0,Defender
0.034482758620689655,0.25,0.0,179.0,75.0,Goalkeeper
0.0,0.0,0.25,176.0,67.0,Defender
0.006389776357827476,0.25,0.25,174.0,72.0,Attacker
0.012773722627737226,0.0,0.0,183.0,75.0,Defender
0.005747126436781609,0.25,0.25,185.0,76.0,Defender
0.0,0.5,0.5,180.0,75.0,Midfielder
0.0,0.0,0.25,173.0,69.0,Midfielder
0.0,1.0,1.0,168.0,64.0,Attacker
0.015873015873015872,0.5,0.5,179.0,76.0,Attacker
0.0015037593984962407,0.0,0.0,188.0,84.0,Goalkeeper
0.0,0.25,0.25,172.0,63.0,Midfielder
0.0,0.25,0.25,173.0,70.0,Attacker
0.004464285714285714,0.75,0.75,176.0,72.0,Defender
0.0,0.75,1.0,175.0,72.0,Attacker
0.0,0.25,0.25,174.0,71.0,Midfielder
0.0,0.25,0.25,178.0,72.0,Defender
0.0020876826722338203,0.25,0.25,170.0,64.0,Midfielder
0.0,0.25,0.25,178.0,72.0,Midfielder
0.0021645021645021645,0.25,0.25,196.0,96.0,Goalkeeper
0.004098360655737705,0.0,0.0,190.0,82.0,Defender
0.0,0.25,0.25,185.0,78.0,Goalkeeper
0.001996007984031936,0.0,0.0,191.0,83.0,Midfielder
0.005555555555555556,0.0,0.0,184.0,76.0,Midfielder
0.0,0.25,0.25,168.0,68.0,Attacker
0.014925373134328358,0.0,0.0,191.0,88.0,Defender
0.004219409282700422,0.25,0.25,178.0,73.0,Midfielder
0.0,0.5,0.5,178.0,71.0,Midfielder
0.0038461538461538464,0.25,0.25,185.0,82.0,Defender
0.00946372239747634,0.0,0.0,179.0,72.0,Attacker
0.0,0.0,0.0,178.0,65.0,Midfielder
0.01056338028169014,0.25,0.25,193.0,88.0,Defender
0.006211180124223602,0.25,0.5,189.0,78.0,Attacker
0.0,0.75,1.0,174.0,72.0,Attacker
0.007009345794392523,1.0,1.0,185.0,74.0,Defender
0.004878048780487805,0.0,0.0,186.0,82.0,Attacker
0.0,0.25,0.25,173.0,72.0,Midfielder
0.004424778761061947,0.0,0.0,185.0,72.0,Midfielder
0.006944444444444444,0.0,0.0,180.0,72.0,Midfielder
0.0,0.0,0.0,192.0,86.0,Defender
0.0048543689320388345,0.0,0.0,191.0,80.0,Attacker
0.0,0.0,0.0,189.0,83.0,Defender
0.0,0.25,0.0,185.0,82.0,Attacker
0.0,0.25,0.25,190.0,82.0,Defender
0.005025125628140704,0.0,0.0,171.0,65.0,Defender
0.0,0.25,0.25,192.0,80.0,Defender
0.0,0.0,0.0,188.0,82.0,Goalkeeper
0.004149377593360996,0.0,0.0,178.0,71.0,Midfielder
0.0,0.0,0.25,180.0,75.0,Attacker
0.0,0.25,0.25,170.0,68.0,Midfielder
0.019801980198019802,1.0,0.75,189.0,82.0,Midfielder
0.01644736842105263,0.75,0.75,172.0,72.0,Midfielder
0.003703703703703704,0.25,0.25,175.0,68.0,Midfielder
0.0034482758620689655,0.25,0.25,181.0,77.0,Defender
0.0025,0.0,0.0,183.0,77.0,Defender
0.002857142857142857,0.75,1.0,185.0,82.0,Goalkeeper
0.0,0.5,0.75,191.0,76.0,Defender
0.0020325203252032522,0.0,0.25,172.0,69.0,Defender
0.0,0.0,0.0,170.0,60.0,Midfielder
0.00392156862745098,0.0,0.0,188.0,83.0,Midfielder
0.0,0.0,0.0,175.0,72.0,Attacker
0.0023584905660377358,0.5,0.5,176.0,66.0,Midfielder
0.0037593984962406013,0.5,0.5,180.0,75.0,Defender
0.005012531328320802,0.25,0.25,178.0,70.0,Midfielder
0.002583979328165375,0.0,0.25,186.0,87.0,Defender
0.0,0.0,0.25,182.0,70.0,Midfielder
0.0,0.25,0.25,180.0,77.0,Midfielder
0.0,0.0,0.25,195.0,86.0,Goalkeeper
0.0,0.0,0.0,179.0,68.0,Attacker
0.0,0.0,0.0,185.0,72.0,Midfielder
0.005050505050505051,0.25,0.25,185.0,79.0,Attacker
0.0,0.25,0.25,189.0,80.0,Goalkeeper
0.010121457489878543,0.0,0.0,182.0,82.0,Defender
0.0017793594306049821,0.75,1.0,191.0,85.0,Defender
0.0,0.25,0.25,184.0,80.0,Defender
0.0,0.5,0.5,172.0,64.0,Midfielder
0.006734006734006734,0.0,0.0,173.0,72.0,Midfielder
0.0,0.25,0.5,169.0,59.0,Midfielder
0.0,0.5,0.5,178.0,69.0,Midfielder
0.0,0.25,0.25,170.0,67.0,Midfielder
0.0,0.0,0.0,180.0,78.0,Attacker
0.006493506493506494,0.0,0.0,184.0,80.0,Midfielder
0.0,0.5,0.5,170.0,68.0,Attacker
0.0,0.5,0.75,181.0,71.0,Defender
0.025787965616045846,0.25,0.25,186.0,75.0,Midfielder
0.006514657980456026,0.25,0.25,183.0,79.0,Defender
0.0,0.5,0.5,172.0,71.0,Midfielder
0.004761904761904762,0.25,0.25,199.0,88.0,Goalkeeper
0.0,1.0,0.75,180.0,75.0,Midfielder
0.007272727272727273,0.0,0.0,183.0,72.0,Midfielder
0.005649717514124294,0.0,0.0,191.0,82.0,Defender
0.0,0.0,0.25,186.0,74.0,Midfielder
0.0,0.25,0.25,195.0,89.0,Goalkeeper
0.008645533141210375,0.0,0.0,180.0,73.0,Defender
0.0,0.25,0.25,184.0,83.0,Midfielder
0.005128205128205128,0.0,0.0,183.0,71.0,Midfielder
0.006493506493506494,0.0,0.0,183.0,75.0,Defender
0.001937984496124031,0.25,0.25,195.0,88.0,Goalkeeper
0.005555555555555556,0.25,0.25,188.0,74.0,Goalkeeper
0.007751937984496124,0.25,0.25,193.0,100.0,Goalkeeper
0.0016806722689075631,0.0,0.0,186.0,79.0,Midfielder
0.0,0.25,0.25,182.0,83.0,Midfielder
0.0,0.0,0.0,186.0,80.0,Goalkeeper
0.0,0.0,0.0,185.0,77.0,Midfielder
0.0,0.25,0.5,181.0,69.0,Defender
0.005235602094240838,0.5,0.5,186.0,81.0,Midfielder
0.00966183574879227,0.25,0.25,176.0,75.0,Midfielder
0.0027397260273972603,0.75,1.0,187.0,87.0,Defender
0.0045871559633027525,0.25,0.25,186.0,81.0,Defender
0.0,0.0,0.25,179.0,72.0,Attacker
0.0,0.0,0.25,175.0,67.0,Attacker
0.0,0.0,0.0,176.0,66.0,Midfielder
0.004464285714285714,0.75,0.75,184.0,77.0,Attacker
0.00641025641025641,0.25,0.25,180.0,77.0,Midfielder
0.010810810810810811,0.5,0.5,188.0,80.0,Midfielder
0.0,0.25,0.25,186.0,81.0,Goalkeeper
0.0,0.25,0.5,194.0,91.0,Goalkeeper
0.0,0.0,0.25,181.0,72.0,Midfielder
0.0,0.0,0.25,194.0,80.0,Attacker
0.011299435028248588,0.25,0.25,175.0,75.0,Midfielder
0.0,0.0,0.0,178.0,67.0,Midfielder
0.0,0.5,0.5,183.0,81.0,Attacker
0.005291005291005291,0.25,0.25,184.0,78.0,Goalkeeper
0.0,0.0,0.0,182.0,78.0,Midfielder
0.0,0.25,0.25,175.0,69.0,Midfielder
0.02336448598130841,0.0,0.0,182.0,82.0,Goalkeeper
0.006289308176100629,0.0,0.0,172.0,70.0,Defender
0.0,0.0,0.25,177.0,74.0,Defender
0.0,0.0,0.25,182.0,79.0,Attacker
0.0044444444444444444,0.0,0.0,191.0,84.0,Attacker
0.0,0.0,0.25,178.0,68.0,Midfielder
0.0,0.25,0.0,179.0,71.0,Midfielder
0.01639344262295082,0.75,1.0,180.0,70.0,Defender
0.0,0.25,0.25,191.0,83.0,Attacker
0.00641025641025641,0.25,0.25,179.0,75.0,Attacker
0.0,0.0,0.25,170.0,69.0,Attacker
0.0,0.25,0.25,185.0,80.0,Defender
0.0,0.25,0.25,184.0,76.0,Defender
0.0,0.0,0.25,180.0,72.0,Midfielder
0.0,0.0,0.25,174.0,73.0,Midfielder
0.012779552715654952,0.25,0.25,188.0,80.0,Attacker
0.00684931506849315,0.25,0.25,178.0,74.0,Defender
0.0,0.25,0.25,176.0,72.0,Midfielder
0.03333333333333333,0.25,0.0,178.0,69.0,Defender
0.0,0.75,0.75,185.0,77.0,Attacker
0.009389671361502348,1.0,1.0,177.0,76.0,Attacker
0.0,0.0,0.25,176.0,71.0,Midfielder
0.0070921985815602835,0.25,0.25,184.0,80.0,Defender
0.012121212121212121,0.25,0.25,174.0,73.0,Midfielder
0.003683241252302026,0.25,0.25,183.0,78.0,Goalkeeper
0.0070921985815602835,0.0,0.25,180.0,77.0,Attacker
0.0045045045045045045,0.25,0.0,173.0,73.0,Midfielder
0.0,0.25,0.25,178.0,70.0,Midfielder
0.011235955056179775,0.5,0.5,190.0,85.0,Defender
0.016666666666666666,0.0,0.25,178.0,65.0,Defender
0.0,0.0,0.0,187.0,80.0,Goalkeeper
0.0045871559633027525,1.0,1.0,166.0,63.0,Midfielder
0.020833333333333332,1.0,1.0,171.0,72.0,Midfielder
0.004934210526315789,0.0,0.0,178.0,78.0,Attacker
0.006993006993006993,0.25,0.25,185.0,75.0,Defender
0.0,0.75,0.75,179.0,68.0,Attacker
0.004580152671755725,1.0,1.0,181.0,72.0,Defender
0.0,0.0,0.0,184.0,78.0,Midfielder
0.01171875,0.75,0.75,178.0,71.0,Midfielder
0.005208333333333333,0.25,0.5,190.0,87.0,Defender
0.009852216748768473,0.0,0.25,195.0,75.0,Goalkeeper
0.0,0.0,0.25,186.0,87.0,Goalkeeper
0.0014858841010401188,0.25,0.25,183.0,77.0,Midfielder
0.00303951367781155,0.25,0.25,186.0,76.0,Midfielder
0.0,0.0,0.0,170.0,68.0,Midfielder
0.004464285714285714,0.25,0.25,169.0,72.0,Midfielder
0.0,0.25,0.25,188.0,85.0,Attacker
0.0,0.75,0.5,175.0,65.0,Midfielder
0.0049261083743842365,0.5,0.5,169.0,56.0,Midfielder
0.0,0.75,0.75,171.0,62.0,Attacker
0.0,0.0,0.0,186.0,77.0,Defender
0.037037037037037035,0.5,0.75,181.0,70.0,Defender
0.002232142857142857,1.0,1.0,191.0,90.0,Midfielder
0.0037174721189591076,0.5,0.5,175.0,70.0,Attacker
0.005865102639296188,0.25,0.0,185.0,79.0,Midfielder
0.002688172043010753,0.0,0.0,175.0,69.0,Midfielder
0.0,0.5,0.5,164.0,55.0,Midfielder
0.0,0.25,0.25,178.0,70.0,Midfielder
0.017341040462427744,0.25,0.25,174.0,75.0,Midfielder
0.007936507936507936,0.5,0.5,190.0,87.0,Defender
0.0,0.5,0.75,180.0,75.0,Attacker
0.0,0.25,0.0,179.0,70.0,Midfielder
0.0,0.0,0.25,174.0,72.0,Defender
0.0029498525073746312,0.0,0.0,186.0,71.0,Midfielder
0.005917159763313609,0.25,0.25,183.0,76.0,Defender
0.0,0.25,0.25,175.0,67.0,Defender
0.009009009009009009,0.0,0.0,187.0,88.0,Goalkeeper
0.009884678747940691,0.25,0.25,192.0,84.0,Attacker
0.0,0.0,0.25,172.0,69.0,Midfielder
0.002551020408163265,0.25,0.25,181.0,76.0,Attacker
0.0,0.0,0.0,175.0,67.0,Midfielder
0.015189873417721518,0.75,1.0,182.0,76.0,Defender
0.0425531914893617,0.0,0.0,185.0,84.0,Goalkeeper
0.0,0.0,0.0,186.0,78.0,Midfielder
